title,price,link_item,image_url,discount_percent_list,rating_average,review_count,official
"Đầm suông cổ sơ mi dài tay rút eo, chất vải trơn tự nhiên mềm mại, thời trang công sở Đũi Việt Dv34",199000,https://tiki.vn/dam-suong-co-so-mi-dai-tay-rut-eo-chat-vai-tron-tu-nhien-mem-mai-thoi-trang-cong-so-dui-viet-dv34-p180607346.html?spid=180607350,https://salt.tikicdn.com/cache/280x280/ts/product/16/b7/dc/1e7042fb25b31c5de33bd5c21ac185b7.jpg,0,0.0,0,1
ĐẦM CHIẾT EO BO BO,159000,https://tiki.vn/dam-chiet-eo-bo-bo-p48722131.html?spid=48722143,https://salt.tikicdn.com/cache/280x280/ts/product/21/96/5d/54761181a02221461eeb9116490fab63.jpg,0,3.0,1,0
Đầm suông Cao cấp - Hàng nhập - HATI DQB894,398000,https://tiki.vn/dam-suong-cao-cap-hang-nhap-hati-dqb894-p43768593.html?spid=43768597,https://salt.tikicdn.com/cache/280x280/ts/product/33/2f/67/1cbfba010d9ab88ef679a13b83bd4425.jpg,0,4.5,13,1
"Đầm suông nữ dáng rộng dài bo chun eo, túi sườn, chất liệu đũi mềm mại cao cấp, thời trang phong cách Nhật Bản AH81",299000,https://tiki.vn/dam-suong-nu-dang-rong-dai-bo-chun-eo-tui-suon-chat-lieu-dui-mem-mai-cao-cap-thoi-trang-phong-cach-nhat-ban-ah81-p183513314.html?spid=183513330,https://salt.tikicdn.com/cache/280x280/ts/product/ce/e9/8c/9db19d28fa6e959b9153e969bddd00a9.jpg,0,5.0,1,1
Đầm váy hai dây maxi đi tiệc cúp ngực 2 màu,212000,https://tiki.vn/dam-vay-hai-day-maxi-di-tiec-cup-nguc-2-mau-p152896898.html?spid=152896909,https://salt.tikicdn.com/cache/280x280/ts/product/3a/ac/55/200866029f2c0c68812ede6c4e74463c.jpg,0,0.0,0,0
Đầm xòe can ren thang,775000,https://tiki.vn/dam-xoe-can-ren-thang-p198080844.html?spid=198080853,https://salt.tikicdn.com/cache/280x280/ts/product/6c/38/45/beea624c690103f6077c4f56241a5698.jpg,0,0.0,0,1
Đầm Nơ Trễ Vai Dáng Dài Thanh Lịch Sang Trọng Đi Tiệc,300000,https://tiki.vn/dam-no-tre-vai-dang-dai-thanh-lich-sang-trong-di-tiec-p195516218.html?spid=195516220,https://salt.tikicdn.com/cache/280x280/ts/product/02/1e/6c/983ae6b8789be56b2532ac89a7ae69e4.jpg,0,1.0,1,0
"Đầm suông linen cổ tim tay lỡ ArcticHunter, chất vải linen mềm mát, thời trang xuân hè 2021 - Cam",260000,https://tiki.vn/dam-suong-linen-co-tim-tay-lo-arctichunter-chat-vai-linen-mem-mat-thoi-trang-xuan-he-2021-cam-p93226196.html?spid=93226202,https://salt.tikicdn.com/cache/280x280/ts/product/24/4e/4c/144a55ca4caef6ffd1004446ee81eacd.jpg,0,4.0,5,1
Đầm Jean Suông Cổ Sơ Mi Cao Cấp,219000,https://tiki.vn/dam-jean-suong-co-so-mi-cao-cap-p19877073.html?spid=56688205,https://salt.tikicdn.com/cache/280x280/ts/product/87/6d/68/c2b666c297937abf9d47ffd87ba12348.jpg,0,3.8,4,0
Đầm suông linen tay hến thêu hoa ngực ArcticHunter - Hồng da,320000,https://tiki.vn/dam-suong-linen-tay-hen-theu-hoa-nguc-arctichunter-hong-da-p190703325.html?spid=190703331,https://salt.tikicdn.com/cache/280x280/ts/product/81/0e/80/6bad179e4a53cbf7f371c72545f1567c.jpg,0,5.0,1,1
YU CHERRY | Đầm Bust Dress YD141,400000,https://tiki.vn/yu-cherry-dam-bust-dress-yd141-p192782530.html?spid=192782534,https://salt.tikicdn.com/cache/280x280/ts/product/0e/94/51/ecf057d7e3f602632358353f646426e6.jpg,0,0.0,0,1
Đầm Jean Nữ Nhất D701,299000,https://tiki.vn/dam-jean-nu-nhat-d701-xanh-free-size-p10173039.html?spid=10173040,https://salt.tikicdn.com/cache/280x280/ts/product/c1/01/f7/e491a2054e107de8e06031bd163c4f31.jpg,0,5.0,1,0
Đầm big size dáng suông ôm nhẹ phối ren kèm nịt,189000,https://tiki.vn/dam-suong-om-nhe-phoi-ren-kem-nit-free-big-size-xl-2xl-p149527201.html?spid=149527258,https://salt.tikicdn.com/cache/280x280/ts/product/cd/a6/64/ae89a21ec0983121dbda290a0772a27c.jpg,0,0.0,0,0
Đầm nhún ngực tay phồng đi chơi dự tiệc sang chảnh cho các nàng,145000,https://tiki.vn/dam-nhun-nguc-tay-phong-di-choi-du-tiec-sang-chanh-cho-cac-nang-p170917746.html?spid=170917748,https://salt.tikicdn.com/cache/280x280/ts/product/e9/0d/72/54240d43b94d865cd9a97fb42d5dac69.jpg,0,4.5,2,0
ĐẦM XÒE HOA HỒNG TIỂU THƯ TAY BỒNG-D01,350000,https://tiki.vn/dam-xoe-hoa-hong-tieu-thu-tay-bong-d01-p175550828.html?spid=175550832,https://salt.tikicdn.com/cache/280x280/ts/product/12/b1/e6/59cef6e5cc7546171e3df2327c12a46d.jpg,0,5.0,2,1
Đầm Đen Xòe Phối Lưới Ren Hoa,199200,https://tiki.vn/dam-den-xoe-phoi-luoi-ren-hoa-p21026968.html?spid=56688763,https://salt.tikicdn.com/cache/280x280/ts/product/f2/b5/f5/b319966d126654a411b68c0733f9b5bb.jpg,20,0.0,0,0
Đầm body tay dài hở ngực,194000,https://tiki.vn/dam-body-tay-dai-ho-nguc-p74595603.html?spid=74595605,https://salt.tikicdn.com/cache/280x280/ts/product/09/ea/4e/57e062d44db9575e3a4542b228bd3b6c.jpg,0,2.3,3,1
OLV - Đầm Violet Tie,620000,https://tiki.vn/olv-dam-violet-tie-p193724609.html?spid=193724611,https://salt.tikicdn.com/cache/280x280/ts/product/2c/4f/e5/69e0a81aac1ff6143a5b12d9ea9a2152.jpg,0,0.0,0,1
Đầm Xinh Thắt Nơ Duyên Dáng DN074 MayHomes Form Suông Họa Tiết Cá Tính,166320,https://tiki.vn/dam-xinh-that-no-duyen-dang-dn074-mayhomes-form-suong-hoa-tiet-ca-tinh-p53868533.html?spid=53868539,https://salt.tikicdn.com/cache/280x280/ts/product/b5/5e/bb/44c14eecfceeef337e8522e5dd286d81.png,12,4.7,7,1
Đầm Jean Nữ Vải Mềm Thời Thượng,219000,https://tiki.vn/dam-jean-nu-vai-mem-thoi-thuong-p76435479.html?spid=88021668,https://salt.tikicdn.com/cache/280x280/ts/product/a6/98/91/7eb37b1d0c2a4a5ecd2b35eab1cc8d7a.jpg,0,5.0,1,0
Đầm xòe hoa phối cổ xinh xắn HATI - DXN84451,450000,https://tiki.vn/dam-xoe-hoa-phoi-co-xinh-xan-hati-dxn84451-p58572384.html?spid=58572392,https://salt.tikicdn.com/cache/280x280/ts/product/f4/8e/3d/49c7929c20e5764570bf4a03c2470523.jpg,0,0.0,0,1
"Đầm suông cổ tim tay lỡ, chất vải linen tưng mềm mát, thời trang xuân hè 2021 - Đen",250000,https://tiki.vn/dam-suong-co-tim-tay-lo-chat-vai-linen-tung-mem-mat-thoi-trang-xuan-he-2021-den-p97691573.html?spid=97691581,https://salt.tikicdn.com/cache/280x280/ts/product/19/0b/6f/1eb0c4d0301d66b770fe581faffe7062.jpg,0,4.7,3,1
( HÀNG SẴN) Váy Đầm Công Sở Trung Niên Thắt Eo Đẹp VH50 - Hàng Quảng Châu Cao Cấp,225000,https://tiki.vn/hang-san-vay-dam-cong-so-trung-nien-that-eo-dep-vh52-hang-quang-chau-cao-cap-p125020944.html?spid=125021027,https://salt.tikicdn.com/cache/280x280/ts/product/42/aa/fc/b8ccc0e5268350499ddd559885cafb76.jpg,0,5.0,1,0
Set áo đôi đồ cặp tình nhân áo sơ mi nam đầm đuôi cá nữ dài kẻ sọc phong cách Hàn Quốc dùng đi biển đi chơi chụp hình cưới hàng cao cấp - Smice House,299000,https://tiki.vn/set-ao-doi-do-cap-tinh-nhan-ao-so-mi-nam-dam-duoi-ca-nu-dai-ke-soc-phong-cach-han-quoc-dung-di-bien-di-choi-chup-hinh-cuoi-hang-cao-cap-smice-house-p89245166.html?spid=100461080,https://salt.tikicdn.com/cache/280x280/ts/product/7d/a3/49/c4a0787c5fdc597a279e80351419ce28.jpg,0,3.7,3,0
ĐẦM JEAN HAI TÚI DÁNG SUÔNG HATI - DSN882,288000,https://tiki.vn/dam-jean-hai-tui-dang-suong-hati-dsn882-p42867959.html?spid=42867963,https://salt.tikicdn.com/cache/280x280/ts/product/7c/38/7d/06ec3e3ac263187a959715e04808773e.jpg,0,0.0,0,1
Váy Nữ Cổ Vuông Dáng Dài Qua Gối Cao Cấp Thời Trang NORICK,398000,https://tiki.vn/va-y-nu-co-vuong-da-ng-da-i-qua-go-i-cao-ca-p-tho-i-trang-norick-p116483115.html?spid=116483117,https://salt.tikicdn.com/cache/280x280/ts/product/55/1a/eb/ac83ec37e8e51ed77c0cebb7e5d8cd6c.jpg,0,3.0,1,1
Đầm ôm thun Laza kết hạt đồng MS 21239,490000,https://tiki.vn/dam-om-thun-laza-ket-hat-dong-p139507239.html?spid=139507249,https://salt.tikicdn.com/cache/280x280/ts/product/4c/18/c6/525bb63cd09aef79e9ac42be97ecc8f6.JPG,0,0.0,0,0
Đầm xòe lụa hoa 3D sang trọng,149000,https://tiki.vn/dam-xoe-lua-hoa-3d-sang-trong-p59744740.html?spid=59744742,https://salt.tikicdn.com/cache/280x280/ts/product/1a/c0/c4/ba9cc37d13f2f5bbea975e081f6992d9.jpg,0,0.0,0,0
Đầm Suông Đuôi Cá Tay Bồng DE LEAH,525000,https://tiki.vn/dam-suong-duoi-ca-tay-bong-de-leah-p194115294.html?spid=194115325,https://salt.tikicdn.com/cache/280x280/ts/product/3c/df/af/7f7e4357148a0eb362477a7ef3eb75d9.jpg,0,0.0,0,1
"Váy Babydoll Tay Ngắn Dáng Xòe, Đầm Đi Dự Tiệc Cưới,Đi Chơi,Form Rộng Ulzzang Hàn Quốc AH10",299000,https://tiki.vn/vay-babydoll-trang-tay-ngan-dang-xoe-dam-di-du-tiec-cuoi-di-choi-form-rong-ulzzang-han-quoc-ah51-p175998829.html?spid=175998830,https://salt.tikicdn.com/cache/280x280/ts/product/e9/96/d4/804c941e3f5cfd7740b2253f7fcdc26f.jpg,0,0.0,0,1
"Đầm suông nữ vải đũi mềm mát, thiết kế kiểu dáng sơ mi, có túi thời trang hè thu mới nhất AH75",299000,https://tiki.vn/dam-suong-nu-vai-dui-mem-mat-thiet-ke-kieu-dang-so-mi-co-tui-hop-thoi-trang-he-thu-moi-nhat-ah75-p181921006.html?spid=185175004,https://salt.tikicdn.com/cache/280x280/ts/product/e2/a2/e2/c233623efb08c8f730ccb5ab4d74d1a0.jpg,0,0.0,0,1
